,Frame,Time
0,1,0.645748669000568
1,2,0.7947491359991545
2,3,0.7624556529999609
3,4,0.824496113999885
4,5,0.8013758170000074
5,6,0.7666305230004582
6,7,0.625537665999218
7,8,0.6623562860004313
8,9,0.6514240569995309
9,10,0.665706224999667
10,11,0.6578029250003965
11,12,0.6791300550003143
12,13,0.6408089500000642
13,14,0.6665521559998524
14,15,0.6518504920004489
15,16,0.6436452680000002
16,17,0.6462400820000767
17,18,0.6518455149998772
18,19,0.6420050759998048
19,20,0.6562679240005309
20,21,0.6592534669998713
21,22,1.2487464089999776
22,23,0.7975151939999705
23,24,0.8495297549998213
24,25,0.9637851990000854
25,26,0.8348662460002743
26,27,0.794119669999418
27,28,0.8560604070007685
28,29,0.7077766940001311
29,30,0.656930445999933
30,31,0.6332708859999912
31,32,0.6546340550003151
32,33,0.6336288840002453
33,34,0.6634340419996079
34,35,0.6691307370001596
35,36,0.6506671529996311
36,37,0.6394807579999906
37,38,0.6579303079997771
38,39,0.6321938339997359
39,40,0.7980744460001006
40,41,0.7967759740004112
41,42,0.8441875950002213
42,43,0.7890269899999112
43,44,0.756872330999613
44,45,0.6462945640005273
45,46,0.6533044830002837
46,47,0.6507519120004872
47,48,0.653013963000376
48,49,0.6202192890004881
49,50,0.6426635790003274
50,51,0.6247896839995519
51,52,0.6493695959998149
52,53,0.6304062569997768
53,54,0.6462628150002274
54,55,0.6259943710001608
55,56,0.6710711659998196
56,57,0.6286592149999706
57,58,0.6535685729995748
58,59,0.623939787999916
59,60,0.830270152000594
60,61,0.7802596900000935
61,62,0.8470646649993796
62,63,0.7909454750006262
63,64,0.7292072070003996
64,65,0.6208057439998811
65,66,0.6366728180000791
66,67,0.6331265850003547
67,68,0.653257050999855
68,69,0.63338730400028
69,70,0.6718359360002069
70,71,0.626857919000031
71,72,0.6658398200006559
72,73,0.6564667940001527
73,74,0.6535403500001848
74,75,0.6372059430004811
75,76,0.6629420039998877
76,77,0.6290554609995525
77,78,0.6636952559993006
78,79,0.7175369919996228
79,80,0.8340955619996748
80,81,0.8115394490005201
81,82,0.8717518749999726
82,83,0.8090083179995418
83,84,0.6429051780005466
84,85,0.639232446999813
85,86,0.679800652999802
86,87,0.6368334159997175
87,88,0.6446247310004765
88,89,0.6332361040003889
89,90,0.660063309999714
90,91,0.6403564620004545
91,92,0.6509347569999591
92,93,0.6285408720004853
93,94,0.6413686609994329
94,95,0.6212007379999704
95,96,0.6451745129998017
96,97,0.6257908659999885
97,98,0.6546612040001492
98,99,0.7528647560002355
99,100,0.780213181000363
100,101,0.7943196490004993
101,102,0.8510174069997447
102,103,0.7757568520000859
103,104,0.6467463079998197
104,105,0.633805893000499
105,106,0.6473628809999354
106,107,0.6266658209997331
107,108,0.6938758590003999
108,109,0.630388898000092
109,110,0.6386113170001408
110,111,0.6348451739995653
111,112,0.6428896790002909
112,113,0.6397034769997845
113,114,0.6718112869994002
114,115,0.6303629730000466
115,116,0.6494516550001208
116,117,0.6382877770001869
117,118,0.6317807980003636
118,119,0.774342966000404
119,120,0.8040212779997091
120,121,0.7986860330001946
121,122,0.7978577409994614
122,123,0.7166267100001278
123,124,0.6396872710001844
124,125,0.6393077140000969
125,126,0.643196715999693
126,127,0.6410027280007853
127,128,0.6523522759998741
128,129,0.642833697000242
129,130,0.6468599840000024
130,131,0.638505463999536
131,132,0.65850288799993
132,133,0.6274011830000745
133,134,0.6386536790005266
134,135,0.6424602909992245
135,136,0.6370667479995973
136,137,0.6367423519996009
137,138,0.6487624789997426
138,139,0.8085053340000741
139,140,0.7689005780002844
140,141,0.8203149250002753
141,142,0.8114185100002942
142,143,0.6833950990003359
143,144,0.6425071009998646
144,145,0.6367477019994112
145,146,0.6372830430000249
146,147,0.6357859310001004
147,148,0.6549620939995293
148,149,0.6414625150000575
149,150,0.6342745639994973
