,Frame,Time
0,1,0.6235707739997451
1,2,0.5819510629989963
2,3,0.5550085270006093
3,4,0.587689424999553
4,5,0.6394193650012312
5,6,0.6966492820010899
6,7,0.7146199019989581
7,8,0.7435631850003119
8,9,0.698559202000979
9,10,0.6595764089997829
10,11,0.5631204769997566
11,12,0.5739909470012208
12,13,0.5559694590010622
13,14,0.5446899339985976
14,15,0.5664306260005105
15,16,0.5940428489993792
16,17,0.7010193270016316
17,18,0.5662605710003845
18,19,0.5836045970008854
19,20,0.5823733159995754
20,21,0.5677991529992141
21,22,0.5614513740001712
22,23,0.5589243459999125
23,24,0.5748651989997597
24,25,0.5720576979983889
25,26,0.5662806070013175
26,27,0.599672668000494
27,28,0.7264535929989506
28,29,0.6960963969995646
29,30,0.7388064900005702
30,31,0.7090925400007109
31,32,0.6818236699982663
32,33,0.5569340550009656
33,34,0.5703101239996613
34,35,0.5524050169988186
35,36,0.5596994030001952
36,37,0.5476090940010181
37,38,0.5731715700003406
38,39,0.5511330139997881
39,40,0.5584176270003809
40,41,0.5556672429993341
41,42,0.5542894509999314
42,43,0.5740169529999548
43,44,0.5681416650004394
44,45,0.5621790799996234
45,46,0.5689454799994564
46,47,0.5603156500001205
47,48,0.5457693700009258
48,49,0.5642904939995788
49,50,0.6422837390000495
50,51,0.6917171980003332
51,52,0.713958446000106
52,53,0.7517521850004414
53,54,0.697766037999827
54,55,0.6677905220003595
55,56,0.5680967130010686
56,57,0.5846979210000427
57,58,0.6013795169983496
58,59,0.5747178469991923
59,60,0.5718934489996172
60,61,0.560388703001081
61,62,0.8086691240005166
62,63,0.7694513619990175
63,64,0.5629035179990751
64,65,0.5648628599992662
65,66,0.5692249309995532
66,67,0.5571767950004869
67,68,0.5646420230004878
68,69,0.5641040039990912
69,70,0.5621928510008729
70,71,0.5525638010003604
71,72,0.665351969000767
72,73,0.6954120900009002
73,74,0.7164756530000886
74,75,0.7239209440012928
75,76,0.7015289680002752
76,77,0.6138697620008315
77,78,0.5529258149999805
78,79,0.5637820190004277
79,80,0.5732156760004727
80,81,0.5592772880008852
81,82,0.5678115200007596
82,83,0.5630398800003604
83,84,0.5696677289997751
84,85,0.5525866690004477
85,86,0.5697802410013537
86,87,0.5608323050000763
87,88,0.5686821609997423
88,89,0.5607334559990704
89,90,0.5551313039995875
90,91,0.5732762099996762
91,92,0.5721749669992278
92,93,0.6032390349992056
93,94,0.6056723990004684
94,95,0.7267184499996802
95,96,0.6961017319990788
96,97,0.7269906910005375
97,98,0.7107674350008892
98,99,0.6989355660007277
99,100,0.5661099649987591
100,101,0.5835900390011375
101,102,0.5854535959988425
102,103,0.5981125689995679
103,104,0.5835137230005785
104,105,0.5707137940007669
105,106,0.5869156479984667
106,107,0.5894104769995465
107,108,0.5879880579996097
108,109,0.5931107410015102
109,110,0.5836677080005757
110,111,0.5938069610001548
111,112,0.5759065530000953
112,113,0.5993030480003654
113,114,0.5896751139989647
114,115,0.5915651670002262
115,116,0.6346025359998748
116,117,0.7968682539994916
117,118,0.7730443140007992
118,119,0.8014936799991119
119,120,0.7275735120001627
120,121,0.6714698369996768
121,122,0.6078407599998172
122,123,0.5834119129995088
123,124,0.5927339310001116
124,125,0.580756986999404
125,126,0.5922097750008106
126,127,0.5824784560008993
127,128,0.5906387790000736
128,129,0.5774657749989274
129,130,0.5981608660003985
130,131,0.5976631390003604
131,132,0.5708379940006125
132,133,0.5742326960007631
133,134,0.5640471680017072
134,135,0.5774160740002117
135,136,0.5929120930013596
136,137,0.5952149519998784
137,138,0.6774446819999866
138,139,0.7380402099988714
139,140,0.7586892219987931
140,141,0.792009754000901
141,142,0.7332678459988529
142,143,0.612905887001034
143,144,0.5962040029990021
144,145,0.5845475590012938
145,146,0.5915022070003033
146,147,0.5782234050002444
147,148,0.5918312909998349
148,149,0.6024802309984807
149,150,0.5936980930000573
