,Frame,Time
0,1,5.967006515999856
1,2,5.370123777000117
2,3,6.537243579999995
3,4,5.426666218999799
4,5,6.354702742999962
5,6,5.409607701999903
6,7,6.4079634189997705
7,8,6.441037821999998
8,9,5.844600182000249
9,10,7.748479803999999
10,11,7.288403938000101
11,12,5.479655460999766
12,13,4.0398791799998435
13,14,6.05641006299993
14,15,4.4866493380000065
15,16,4.4252925659998255
16,17,6.634540722000111
17,18,4.56033371400008
18,19,4.815013206999993
19,20,5.697008189999906
20,21,4.622404971999913
21,22,6.19185557100036
22,23,4.933978424000088
23,24,2.7660867629997483
24,25,2.5474827859998186
25,26,4.3034788360000675
26,27,2.7156633379995583
27,28,2.8342743019998125
28,29,2.2503446590003477
29,30,3.9586663790000785
30,31,3.43811702100038
31,32,2.7474461480001082
32,33,1.8626558820001264
33,34,2.2025216179999916
34,35,3.7564619469999343
35,36,3.153757080000105
36,37,3.2132890590000898
37,38,2.3897072300001128
38,39,2.175216993000049
39,40,9.512686624000253
40,41,2.5340971450000325
41,42,8.717874159000075
42,43,6.451808712000002
43,44,8.610241917000167
44,45,8.78647281900021
45,46,6.802844484999696
46,47,8.525610722999772
47,48,4.704560908000076
48,49,4.6612682089999
49,50,5.115691889000118
50,51,7.2529918730001555
51,52,5.514406513999802
52,53,6.766495561999818
53,54,8.593914996999956
54,55,7.174151359000007
55,56,8.102448995000032
56,57,7.3782249360001515
57,58,6.882065017000059
58,59,7.468482700000095
59,60,5.825372171000254
60,61,4.04404901099997
61,62,8.359759868999845
62,63,6.586160684000333
63,64,8.889137116000256
64,65,9.064234033000048
65,66,3.988090684999861
66,67,8.596082711000236
67,68,7.18465037299984
68,69,8.42913307400022
69,70,6.685262296000019
70,71,8.657760549000159
71,72,6.700420802000281
72,73,10.63842124499979
73,74,8.243999884000004
74,75,6.837778491000336
75,76,8.553544442999737
76,77,6.906875482000032
77,78,8.415690353000173
78,79,8.81550277999986
79,80,8.815501099999892
80,81,7.832701050000196
81,82,6.856788980999681
82,83,4.003064240000185
83,84,7.102965279000273
84,85,8.033560197000043
85,86,2.545623784000327
86,87,4.1102154759996665
87,88,8.235949838999659
88,89,4.331805755999994
89,90,8.655124706000151
90,91,6.932807520999631
91,92,5.498997521000092
92,93,3.9993057760002557
93,94,8.130618330000289
94,95,6.126922681999986
95,96,8.368770572999892
96,97,6.201312559999678
97,98,7.954593144000228
98,99,6.62763588200005
99,100,8.700373278999905
100,101,4.00171864899994
101,102,8.465221032000045
102,103,6.602929751000374
103,104,8.276375469999948
104,105,6.759774607000054
105,106,7.567410400999961
106,107,6.903852135999841
107,108,7.383346527999947
108,109,7.942452890999903
109,110,7.2856383590001315
110,111,7.948427863000234
111,112,6.4263591809999525
112,113,6.176313981000021
113,114,6.377572457000042
114,115,4.652447589000076
115,116,7.466056385000229
116,117,8.688693724000132
117,118,6.262980151000193
118,119,8.119796549000057
119,120,6.414988042999994
120,121,8.330386372000248
121,122,5.959510287999819
122,123,8.19544798600009
123,124,6.623941028000445
124,125,5.787898712000242
125,126,2.4007389700000203
126,127,6.32484402099999
127,128,9.147900003999894
128,129,7.879901203000372
129,130,6.833876106999924
130,131,5.831177549000131
131,132,6.252170428000227
132,133,8.536624057000154
133,134,6.013697604000299
134,135,3.6842841779998707
135,136,5.673574316999748
136,137,3.7333800819997123
137,138,2.7032531570002902
138,139,7.864974977999736
139,140,6.266925726999943
140,141,6.15436735700041
141,142,6.902267343999938
142,143,2.55929196399984
143,144,3.303186118999747
144,145,4.921489981000377
145,146,5.833743049000077
146,147,6.0293484000003446
147,148,3.5524510800000826
148,149,5.598237612000048
149,150,4.545060338999974
150,151,6.522509819999868
151,152,7.71736857399992
152,153,6.568719893999969
153,154,8.064844928999719
154,155,7.5313850349998575
155,156,6.596480501999849
156,157,8.292104662000384
157,158,6.210239396000361
158,159,7.857154660000106
159,160,6.231405547000122
160,161,8.969473131000086
161,162,6.812658000999818
162,163,8.91991464199964
163,164,7.802574478000224
164,165,6.813367658000061
165,166,8.47887594299982
166,167,6.673087984000176
167,168,7.798896832000082
168,169,6.348562953000055
169,170,8.837450786999852
170,171,6.446328880999772
171,172,8.297710072999962
172,173,6.879003827999895
173,174,7.695611029000247
174,175,2.172136473000137
175,176,8.305710115999773
176,177,6.621825512999749
177,178,7.9460534670001834
178,179,6.627639990000262
179,180,7.986448962000395
