,Frame,Time
0,1,6.829915877000076
1,2,6.119525357999919
2,3,7.1374631749999935
3,4,8.366686675999972
4,5,9.49308847400016
5,6,6.173708529000123
6,7,8.522985112000242
7,8,9.67173555599993
8,9,6.3305086750001465
9,10,8.446536330000072
10,11,7.912211561999811
11,12,9.737174589999995
12,13,9.163343688000168
13,14,8.440618862000065
14,15,9.762076287000127
15,16,9.829961564999849
16,17,9.2179953079999
17,18,9.976828148000095
18,19,9.558298243000081
19,20,4.759699092000119
20,21,9.864202262000163
21,22,9.596455661000164
22,23,8.812315934000253
23,24,10.170917165999981
24,25,5.950435825999648
25,26,4.673328083999877
26,27,7.943891066000106
27,28,10.192670645999897
28,29,9.400989103000029
29,30,8.245120150000275
30,31,10.091213092000089
31,32,9.814394902999993
32,33,7.546288228999856
33,34,3.097841688999779
34,35,9.021740600000157
35,36,9.445029703000273
36,37,8.98965733499972
37,38,9.021019135999722
38,39,9.99221638400013
39,40,9.567727156000274
40,41,8.623172264000004
41,42,10.341442218999873
42,43,8.260559847999957
43,44,9.038902849999886
44,45,11.107457091000015
45,46,9.023860741000135
46,47,8.684437545000037
47,48,6.870510261000163
48,49,5.256031972000073
49,50,10.028113859999849
50,51,9.204061030000048
51,52,5.139592337000067
52,53,8.407167571000173
53,54,9.808183666999867
54,55,9.964222489999884
55,56,9.295929924999655
56,57,9.003828751000128
57,58,8.350008133000301
58,59,8.603717753000183
59,60,10.404769644000226
60,61,5.901177783000094
61,62,8.622075398999641
62,63,9.348055777000354
63,64,9.21441798900014
64,65,9.41834799399976
65,66,9.669007157000124
66,67,10.179077538000001
67,68,7.905325222000101
68,69,10.097214070000064
69,70,9.481349616999978
70,71,8.39310204000003
71,72,9.645684340000116
72,73,11.45889446900037
73,74,8.344750896999813
74,75,9.608395548999852
75,76,9.809749653999916
76,77,8.430254955000237
77,78,9.39447101299993
78,79,10.343480737999926
79,80,11.856719976000022
80,81,7.717072178999842
81,82,10.34221160900006
82,83,9.914241287000095
83,84,8.436852746000113
84,85,9.55056514800026
85,86,9.9070765700003
86,87,8.00591810700007
87,88,11.027662689999943
88,89,9.90297087099998
89,90,8.92454250100036
90,91,10.331723808999868
91,92,6.079891697000221
92,93,4.781933044000198
93,94,9.154573219999747
94,95,8.365119546999722
95,96,10.178431480999734
96,97,9.080470852000417
97,98,8.13051470299979
98,99,9.884127841999998
99,100,9.777322494000146
100,101,4.630423416999747
101,102,10.54434845600008
102,103,7.787948912999582
103,104,9.505785180000203
104,105,9.87063353900021
105,106,7.6237793469999815
106,107,9.072668281000006
107,108,8.291729421000127
108,109,9.223060861000704
109,110,9.881407130999833
110,111,7.523044749000292
111,112,9.604739289999998
112,113,9.958909758000118
113,114,7.326154438000231
114,115,6.379829884999708
115,116,7.704445506000411
116,117,10.476061210999433
117,118,8.967460828000185
118,119,7.83125296199978
119,120,9.467136259000654
120,121,9.510270965000018
121,122,7.001748030999806
122,123,10.9512382110006
123,124,9.686217972999657
124,125,8.249108785999852
125,126,10.364484073999847
126,127,8.893975596000018
127,128,8.50659399000051
128,129,9.402373685000384
129,130,9.846002557000247
130,131,8.527515222999682
131,132,9.5052615099994
132,133,9.852115187999516
133,134,7.026045268000416
134,135,5.2730321519993595
135,136,7.991058003000035
136,137,5.970138464000229
137,138,7.871731557999738
138,139,9.170413154000016
139,140,9.008556245999898
140,141,5.940096907000225
141,142,9.721173962999273
142,143,2.224580834000335
143,144,7.242219853000279
144,145,7.7501008689996524
145,146,8.697545521999928
146,147,9.259100455000407
147,148,8.942781166999339
148,149,8.692024894000497
149,150,6.0686918329993205
150,151,7.850310665000507
151,152,8.850759543000095
152,153,9.349355261999335
153,154,8.955220450000525
154,155,8.798476416000085
155,156,9.342742142000134
156,157,7.923713405999479
157,158,9.405831117000162
158,159,9.369442575999528
159,160,7.396066491000056
160,161,10.67898366999998
161,162,10.482819236000068
162,163,8.883608385000116
163,164,9.697789474999809
164,165,9.67659652400016
165,166,8.242435438999564
166,167,9.826969548999841
167,168,9.376523930000076
168,169,7.722749551000561
169,170,10.447640983999918
170,171,9.192017944999861
171,172,7.835999613999775
172,173,9.213623819000532
173,174,9.243750724000165
174,175,2.4579361719997905
175,176,8.553219274000185
176,177,9.324795300000005
177,178,9.221146187000159
178,179,7.866122579999683
179,180,9.049110472000393
